,Domain,Course,Similarity,jobSkills,courseSkills
335,Associate Lead Recruiter (Hardware),CSE 363,0.1595865087816491,"staffing,recruiting,maintaining,designing,managing,evolving,delivering,solving,working,leading,client,ability,consult,fun,employee,relationship,manner,effort,integrity,knowledge","exploiting,following,focusing,finding,thinking,understanding,including,programming,existing,explaining,security,hand,vulnerability,engineering,gathering,reconnaissance,goal,exploitation,traffic,adversarial"
336,Revenue Systems Senior Accountant,CSE 363,0.1595865087816491,"committing,converting,analyzing,driving,working,challenging,developing,solving,exceeding,evolving,finance,obiee,version,process,core,hyperion,oracle,creativity,control,knowledge","exploiting,following,focusing,finding,thinking,understanding,including,programming,existing,explaining,security,hand,vulnerability,engineering,gathering,reconnaissance,goal,exploitation,traffic,adversarial"
337,"Sales Development Manager, Cross-Vertical Team",CSE 363,0.1595865087816491,"managing,evaluating,exercising,executing,exceeding,evolving,estimating,establishing,fighting,finishing,see,picture,party,video,search,space,research,issue,tool,knowledge","exploiting,following,focusing,finding,thinking,understanding,including,programming,existing,explaining,security,hand,vulnerability,engineering,gathering,reconnaissance,goal,exploitation,traffic,adversarial"
338,"Shopping Specialist, Large Customer Sales (English, Mandarin)",CSE 363,0.1595865087816491,"shopping,creating,presenting,working,exceeding,evolving,exercising,expanding,existing,executing,client,marin,kenshoo,ease,feed,adobe,structure,provider,party,knowledge","exploiting,following,focusing,finding,thinking,understanding,including,programming,existing,explaining,security,hand,vulnerability,engineering,gathering,reconnaissance,goal,exploitation,traffic,adversarial"
339,"Supplier Development Engineer, Materials, Consumer Products",CSE 363,0.1595865087816491,"launching,making,including,managing,evaluating,exercising,executing,exceeding,evolving,estimating,manufacturer,engineering,documentation,handling,contract,material,decision,quality,tool,knowledge","exploiting,following,focusing,finding,thinking,understanding,including,programming,existing,explaining,security,hand,vulnerability,engineering,gathering,reconnaissance,goal,exploitation,traffic,adversarial"
340,"Marketing Analyst, Product Growth",CSE 364,0.1833671300361553,"translating,evolving,exceeding,executing,evaluating,estimating,establishing,fighting,facing,finishing,retention,mapreduce,sa,hadoop,matlab,acquisition,analysis,package,php,programming","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
341,"Data Science Analyst, Revenue Strategy and Operations, Google Marketing Solutions",CSE 364,0.1711498221589459,"translating,solving,evaluating,evolving,exceeding,exercising,executing,engaging,estimating,establishing,analysis,mathematics,recommendation,business,sql,result,judgment,master,science,computer","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
342,"High-level Synthesis Design Engineer, Consumer Hardware",CSE 364,0.1711498221589459,"breaking,turning,processing,prototyping,making,exercising,exceeding,evolving,executing,estimating,trade,offs,silicon,systemverilog,bash,verilog,fpga,cost,engineering,computer","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
343,"New Product Quality Manager, Consumer Hardware",CSE 364,0.1711498221589459,"managing,solving,evolving,exceeding,executing,exercising,evaluating,estimating,establishing,engaging,cost,interconnect,driver,speak,quality,finance,issue,development,master,computer","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
344,"Principal, Strategy, YouTube",CSE 364,0.1711498221589459,"compelling,modeling,presenting,solving,evaluating,exercising,executing,exceeding,evolving,establishing,software,way,spreadsheet,judgment,communicate,influence,master,science,engineering,computer","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
345,"Software Engineer, Accessibility",CSE 364,0.1598290194653802,"learning,including,exceeding,evolving,engaging,executing,evaluating,estimating,exercising,establishing,retrieval,window,tcp,machine,interface,linux,information,passion,relevant,design","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
346,Cloud DevOps and Infrastructure Engineer for Silicon Design,CSE 364,0.1579051631399327,"exercising,evaluating,evolving,exceeding,executing,engaging,estimating,establishing,filing,fighting,spinnaker,gluster,abstraction,ceph,terraform,knowledge,hpc,storage,unix,linux","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
347,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 364,0.1570314075539095,"passing,routing,architecting,programming,emerging,developing,including,evolving,exceeding,establishing,infrastructure,mpi,infiniband,docker,container,balancer,firewall,pitch,load,interface","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
348,"UX Engineer, Front End",CSE 364,0.1570314075539095,"scripting,including,solving,executing,exceeding,evaluating,evolving,estimating,establishing,fighting,user,framework,backbone,pre,ember,accessibility,design,ruby,processing,interface","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
349,Associate Legal Counsel (Commercial) Google Cloud,CSE 364,0.1563860527627791,"advising,upcoming,licensing,outsourcing,including,negotiating,drafting,working,exercising,executing,contract,jurisdiction,protection,transaction,law,change,speak,issue,client,software","compositing,modeling,computing,programming,exploiting,filtering,finding,fitting,explaining,resolution,capacity,magazine,speed,effect,animation,mutlimedia,picture,hdtv,dvd"
350,"Account Executive, Google Cloud",CSE 366,0.2093418547236878,"billing,understanding,thinking,exceeding,executing,evolving,evaluating,establishing,estimating,fighting,broadcast,video,cdn,wider,playout,catchup,encoders,transcoders,subscription,system","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
351,Operations Engineer,CSE 366,0.2093418547236878,"including,understanding,troubleshooting,working,evaluating,executing,evolving,exceeding,engaging,establishing,level,topology,installation,server,administration,hardware,linux,lead,infrastructure,system","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
352,"Program Manager, Web Producer, Google Cloud",CSE 366,0.2093418547236878,"scoping,reasoning,managing,solving,working,evaluating,exceeding,evolving,estimating,establishing,site,po,brief,schedule,marketo,scope,sow,api,payment,system","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
353,"Social Marketing Manager, Google Social Lab",CSE 366,0.2003680059505212,"demonstrating,working,exceeding,executing,exercising,evolving,evaluating,estimating,establishing,filing,brand,agency,adoration,momentum,track,align,building,goal,record,vision","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
354,"APAC Accounting Lead, Non-Ads Products",CSE 366,0.1956429901636309,"working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,estimating,establishing,style,collaborative,ability,judgment,communicate,proven,functional,cross,business,environment","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
355,Candidate Offer Assessment Specialist (Tech),CSE 366,0.1956429901636309,"exceeding,evolving,exercising,expanding,existing,executing,establishing,evaluating,estimating,filing,emphasis,fashion,diplomacy,plan,attention,ability,problem,team,project,environment","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
356,Mobility Consultant,CSE 366,0.1956429901636309,"hiring,helping,staffing,advising,existing,consulting,understanding,working,evaluating,estimating,satisfaction,pride,gps,hrbp,partner,ops,pressure,coaching,others,environment","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
357,"Operations Analyst, Sales, Google Cloud",CSE 366,0.1956429901636309,"handling,executing,using,developing,including,solving,evolving,exceeding,evaluating,estimating,pay,personality,stakeholder,facilitation,relationship,spreadsheet,model,navigate,project,environment","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
358,"Product Marketing Manager, Consumer Strategy",CSE 366,0.1956429901636309,"thinking,evolving,exercising,executing,evaluating,exceeding,existing,estimating,establishing,expanding,provide,hardware,function,consumer,space,medium,internet,strategy,analytical,environment","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
359,Public Policy and Government Relations Manager,CSE 366,0.1956429901636309,"impacting,moving,networking,evolving,evaluating,establishing,facing,filing,fighting,expanding,policy,issue,expression,sector,key,player,ability,starter,range,environment","tracking,programming,filtering,existing,finding,explaining,exploiting,editing,reality,model,system,life,vision,output,requirement,input,transformation,environment"
360,"Partner Sales Manager, Go-to-Market Partnerships, Google Cloud",CSE 370,0.2480433554388582,"collaborating,computing,understanding,evolving,executing,exercising,exceeding,establishing,evaluating,estimating,cloud,partner,compute,engagement,middleware,consultation,visualization,pipeline,delivery,network","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
361,"Interaction Designer, Site Reliability - London",CSE 370,0.2245305331423878,"creating,tracking,emerging,evaluating,exercising,evolving,executing,exceeding,engaging,estimating,design,interaction,hci,teamwork,designing,quality,trend,user,market,communication","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
362,Portfolio Strategist,CSE 370,0.2245305331423878,"evolving,evaluating,exceeding,exercising,executing,estimating,engaging,expanding,establishing,existing,portfolio,holder,strategist,income,class,asset,others,role,influence,communication","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
363,Quantitative User Experience Research Lead,CSE 370,0.2245305331423878,"collaborating,leading,managing,evaluating,evolving,existing,exercising,executing,exceeding,engaging,researcher,position,negotiation,collaboration,relevant,year,industry,team,excellent,communication","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
364,"Strategy and Operations Manager, Go-To-Market, Partnerships",CSE 370,0.2245305331423878,"taking,evolving,expanding,existing,executing,exercising,exceeding,evaluating,estimating,establishing,embrace,mindset,effort,attention,master,detail,presentation,mba,environment,communication","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
365,"Technical Account Manager, Google Technical Services (Mandarin or Cantonese)",CSE 370,0.2245305331423878,"making,evolving,exceeding,executing,exercising,existing,expanding,evaluating,estimating,establishing,function,decision,collaboration,attention,detail,presentation,business,project,management,communication","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
366,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 370,0.1868631562916562,"passing,routing,architecting,programming,emerging,developing,including,evolving,exceeding,establishing,infrastructure,mpi,infiniband,docker,container,balancer,firewall,pitch,load,interface","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
367,"UX Engineer, Front End",CSE 370,0.1868631562916562,"scripting,including,solving,executing,exceeding,evaluating,evolving,estimating,establishing,fighting,user,framework,backbone,pre,ember,accessibility,design,ruby,processing,interface","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
368,Front End Software Engineer,CSE 370,0.1827121124835685,"programming,using,including,evaluating,existing,evolving,executing,exercising,exceeding,engaging,interface,user,xul,gwt,xaml,flex,framework,cs,javascript,application","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
369,"Interaction Designer, Publisher UX",CSE 370,0.1827121124835685,"expanding,defining,solving,evolving,exercising,exceeding,executing,evaluating,estimating,establishing,interaction,design,component,desktop,pattern,teamwork,create,designing,challenge,application","networking,programming,exploiting,explaining,existing,focusing,following,fitting,finding,filtering,wireless,network,transcript,multihop,link,communication,layer,lan,application,explores"
370,"Solutions Architect, Healthcare and Life Sciences, Google Cloud",CSE 373,0.1828514683060348,"empowering,working,networking,designing,computing,developing,including,understanding,evolving,exceeding,life,science,bus,way,format,field,protocol,integration,delivery,variety","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
371,"Manager of Store Operations, Hardware Partnerships",CSE 373,0.1751755254575982,"costing,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,estimating,ce,fmcg,carrier,salesforce,intelligence,operation,roi,system,business,analysis","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
372,"Supplier Development Engineer, Sensor Module",CSE 373,0.1751755254575982,"manufacturing,troubleshooting,evaluating,exercising,executing,exceeding,evolving,estimating,establishing,existing,control,noise,failure,travel,speak,quality,time,process,program,analysis","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
373,People Partner,CSE 373,0.1749224845319986,"coaching,working,solving,following,planning,consulting,exceeding,evaluating,finishing,finding,consultation,action,leader,change,recommendation,analysis,trend,set,quo,understand","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
374,Consumer Insights Manager,CSE 373,0.1633154211565852,"operationalizing,distilling,storytelling,conducting,writing,managing,marketing,working,evolving,exceeding,research,gain,curiosity,mindset,analysis,package,creativity,party,acumen,designing","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
375,Performance Specialist (Korean),CSE 373,0.1500441461801528,"advising,using,working,evolving,exercising,exceeding,executing,estimating,evaluating,existing,performance,feed,maker,google,optimization,advertiser,display,adwords,decision,search","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
376,Search Specialist (Swedish),CSE 373,0.1500441461801528,"creating,advertising,evolving,exceeding,expanding,existing,exercising,executing,evaluating,estimating,client,performance,programme,influence,youtube,display,create,implementation,network,search","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
377,"Marketing Analyst, Product Growth",CSE 373,0.1490345543250441,"translating,evolving,exceeding,executing,evaluating,estimating,establishing,fighting,facing,finishing,retention,mapreduce,sa,hadoop,matlab,acquisition,analysis,package,php,programming","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
378,"Mobile Apps Technical Specialist, Online Partnership Group (English and Vietnamese or Hindi)",CSE 373,0.1490283694583922,"changing,including,working,executing,evaluating,exceeding,evolving,estimating,establishing,exercising,html,admob,escalate,publisher,doubleclick,aptitude,exchange,php,cs,identify","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
379,Staffing Manager,CSE 373,0.1490283694583922,"recruiting,participating,performing,rolling,influencing,building,developing,managing,evaluating,exceeding,relationship,tandem,dependency,number,get,thing,ability,discussion,opportunity,identify","searching,sorting,including,programming,exploiting,explaining,focusing,filtering,fitting,writing,bound,algorithm,analysis,cse,multiplication,complexity,transform,variety,mat,completeness"
380,"Account Executive, Google Cloud",CSE 376,0.1995423506626761,"billing,understanding,thinking,exceeding,executing,evolving,evaluating,establishing,estimating,fighting,broadcast,video,cdn,wider,playout,catchup,encoders,transcoders,subscription,system","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
381,Operations Engineer,CSE 376,0.1995423506626761,"including,understanding,troubleshooting,working,evaluating,executing,evolving,exceeding,engaging,establishing,level,topology,installation,server,administration,hardware,linux,lead,infrastructure,system","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
382,"Program Manager, Web Producer, Google Cloud",CSE 376,0.1995423506626761,"scoping,reasoning,managing,solving,working,evaluating,exceeding,evolving,estimating,establishing,site,po,brief,schedule,marketo,scope,sow,api,payment,system","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
383,Associate Legal Counsel (Commercial) Google Cloud,CSE 376,0.1992208638571594,"advising,upcoming,licensing,outsourcing,including,negotiating,drafting,working,exercising,executing,contract,jurisdiction,protection,transaction,law,change,speak,issue,client,software","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
384,"Customer Reference Marketing Manager, Google Cloud",CSE 376,0.1992208638571594,"executing,evaluating,exceeding,evolving,engaging,estimating,exercising,establishing,filing,fighting,reference,region,customer,resource,agency,collaboration,communication,build,manage,software","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
385,"Developer Advocate, Cloud Platform",CSE 376,0.1992208638571594,"presenting,working,evaluating,evolving,exercising,executing,exceeding,estimating,establishing,filing,consultant,conference,platform,community,party,partner,master,science,computer,software","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
386,"Developer Advocate, Partner Engineering",CSE 376,0.1992208638571594,"interacting,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,application,web,architect,consultant,party,landscape,client,development,stakeholder,software","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
387,"Partner Engineer, Google Assistant, Google Technical Services",CSE 376,0.1992208638571594,"developing,exceeding,evolving,depending,expanding,existing,exercising,executing,evaluating,estimating,nand,hdmi,usb,engagement,hardware,lead,influence,partner,stakeholder,software","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
388,Senior Accountant,CSE 376,0.1992208638571594,"executing,exercising,evolving,exceeding,establishing,evaluating,estimating,existing,filing,fighting,hyperion,oracle,improvement,spreadsheet,proficiency,management,judgment,communicate,process,software","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
389,Staffing Programs Specialist,CSE 376,0.1982083370614993,"moving,recruiting,including,managing,solving,executing,evolving,exceeding,exercising,evaluating,procedure,campus,remote,cycle,term,group,network,scale,practice,capability","developing,producing,programming,exploiting,existing,explaining,finding,filtering,editing,code,system,portability,survivability,produce,industry,reliability,unix,secure,tool"
390,"Data Science Analyst, Revenue Strategy and Operations, Google Marketing Solutions",CSE 377,0.201051440089941,"translating,solving,evaluating,evolving,exceeding,exercising,executing,engaging,estimating,establishing,analysis,mathematics,recommendation,business,sql,result,judgment,master,science,computer","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
391,"High-level Synthesis Design Engineer, Consumer Hardware",CSE 377,0.201051440089941,"breaking,turning,processing,prototyping,making,exercising,exceeding,evolving,executing,estimating,trade,offs,silicon,systemverilog,bash,verilog,fpga,cost,engineering,computer","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
392,"New Product Quality Manager, Consumer Hardware",CSE 377,0.201051440089941,"managing,solving,evolving,exceeding,executing,exercising,evaluating,estimating,establishing,engaging,cost,interconnect,driver,speak,quality,finance,issue,development,master,computer","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
393,"Principal, Strategy, YouTube",CSE 377,0.201051440089941,"compelling,modeling,presenting,solving,evaluating,exercising,executing,exceeding,evolving,establishing,software,way,spreadsheet,judgment,communicate,influence,master,science,engineering,computer","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
394,Global Business Strategy Manager,CSE 377,0.1817215582465424,"leading,solving,evolving,executing,exceeding,evaluating,estimating,establishing,exercising,fighting,graduate,distinctive,present,management,medium,executive,judgment,communicate,internet,engineering","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
395,"Global Business Strategy Manager, Sales Productivity, Central Strategy and Operations",CSE 377,0.1817215582465424,"leading,solving,exceeding,evolving,executing,exercising,establishing,estimating,evaluating,filing,graduate,distinctive,present,management,medium,executive,judgment,communicate,internet,engineering","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
396,"Global Go-to-Market Strategy Lead, Retail Marketing",CSE 377,0.1817215582465424,"analyzing,modeling,solving,exercising,executing,evolving,exceeding,evaluating,establishing,estimating,spend,market,rigor,effectiveness,graduate,spreadsheet,develop,plan,strategy,engineering","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
397,"Head of Platforms and Display, Go-to-Market Strategy and Operations",CSE 377,0.1817215582465424,"executing,leading,including,solving,exceeding,evolving,exercising,establishing,estimating,evaluating,personality,graduate,firm,management,initiative,medium,influence,build,advertising,engineering","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
398,"Mechanical Engineer, Data Center",CSE 377,0.1817215582465424,"estimating,evolving,evaluating,executing,exceeding,establishing,exercising,existing,fighting,finishing,autocad,pe,facility,mission,fluency,scale,time,infrastructure,master,engineering","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
399,"Product Marketing Manager, IoT, Google Cloud Platform",CSE 377,0.1817215582465424,"actioning,streaming,planning,including,evolving,exceeding,expanding,existing,exercising,executing,marketing,iot,asset,budget,content,collaborate,analytics,building,program,engineering","imaging,programming,explaining,exploiting,fitting,filtering,existing,image,engineering,resonance,intervention,ray,tomography,biomedical,mri,computer,transform"
400,"Software Engineer, Accessibility",CSE 378,0.1867722546387659,"learning,including,exceeding,evolving,engaging,executing,evaluating,estimating,exercising,establishing,retrieval,window,tcp,machine,interface,linux,information,passion,relevant,design","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
401,Consumer Insights Manager,CSE 378,0.184849174301091,"operationalizing,distilling,storytelling,conducting,writing,managing,marketing,working,evolving,exceeding,research,gain,curiosity,mindset,analysis,package,creativity,party,acumen,designing","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
402,"Account Manager, DoubleClick (Mandarin)",CSE 378,0.1800766742151034,"reaching,exceeding,facing,serving,working,evolving,executing,evaluating,estimating,establishing,ad,rd,rtb,quota,dsps,relationship,party,success,team,concept","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
403,Staffing Services Lead,CSE 378,0.1696568703965137,"achieving,maximizing,managing,maintaining,recruiting,designing,working,evolving,exceeding,executing,process,team,efficiency,domain,service,responsibility,effort,knowledge,delivery,implementing","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
404,"Technical Solutions Engineering Manager, Firebase, Google Cloud",CSE 378,0.1696568703965137,"supporting,operating,thinking,solving,exceeding,evolving,executing,establishing,estimating,evaluating,storage,engine,commerce,server,app,advocate,presence,customer,io,implementing","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
405,"Market Lead, Google Marketing Solutions (Lithuanian, Latvian or Estonian)",CSE 378,0.1672422582969853,"developing,managing,exceeding,evolving,executing,expanding,existing,exercising,explaining,evaluating,agency,constituent,opportunity,action,recommendation,speak,range,business,ability,develop","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
406,People Partner,CSE 378,0.1655749466858412,"coaching,working,solving,following,planning,consulting,exceeding,evaluating,finishing,finding,consultation,action,leader,change,recommendation,analysis,trend,set,quo,understand","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
407,"Product Marketing Manager, YouTube",CSE 378,0.1598118038259838,"rolling,solving,executing,collaborating,challenging,using,developing,working,evolving,exceeding,consensus,marketing,campaign,problem,improvement,identify,non,consumer,scale,planning","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
408,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 378,0.1588592650613894,"passing,routing,architecting,programming,emerging,developing,including,evolving,exceeding,establishing,infrastructure,mpi,infiniband,docker,container,balancer,firewall,pitch,load,interface","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
409,"UX Engineer, Front End",CSE 378,0.1588592650613894,"scripting,including,solving,executing,exceeding,evaluating,evolving,estimating,establishing,fighting,user,framework,backbone,pre,ember,accessibility,design,ruby,processing,interface","planning,using,including,programming,exploiting,explaining,existing,fitting,finding,filtering,control,equation,kinematics,laplace,camera,lego,transforms,coordinate,concept,path"
410,"Software Engineer, Accessibility",CSE 380,0.2209377041086554,"learning,including,exceeding,evolving,engaging,executing,evaluating,estimating,exercising,establishing,retrieval,window,tcp,machine,interface,linux,information,passion,relevant,design","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
411,Consumer Insights Manager,CSE 380,0.2194135358557105,"operationalizing,distilling,storytelling,conducting,writing,managing,marketing,working,evolving,exceeding,research,gain,curiosity,mindset,analysis,package,creativity,party,acumen,designing","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
412,Global Business Strategy Manager,CSE 380,0.1902896322309971,"leading,solving,evolving,executing,exceeding,evaluating,estimating,establishing,exercising,fighting,graduate,distinctive,present,management,medium,executive,judgment,communicate,internet,engineering","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
413,"Global Business Strategy Manager, Sales Productivity, Central Strategy and Operations",CSE 380,0.1902896322309971,"leading,solving,exceeding,evolving,executing,exercising,establishing,estimating,evaluating,filing,graduate,distinctive,present,management,medium,executive,judgment,communicate,internet,engineering","applying,programming,writing,exploiting,explaining,existing,following,focusing,fitting,finding,game,design,pc,principle,engineering,introduction,software,concept,student,computer"
